X_train,y_train
"[59514, 213, 115, 256, 9480, 2619, 12, 11469, 2619, 64, 5110, 4272, 208, 15, 1690, 1223, 3, 3279, 3647, 4, 9480, 1223, 5311, 10, 256, 15, 1223, 23398, 2057, 12, 58, 20254, 3773, 37, 301, 39224, 7087, 63, 9918, 3878, 39224, 7087, 226, 9918, 149, 346, 301, 39224, 110, 9918, 7900, 5125, 42, 4, 912, 1164, 1223, 3, 160, 32, 3925, 12, 6525, 5110, 2619, 18, 15, 1690, 1164, 2, 402, 484, 309, 50, 26, 991, 800, 101, 2, 10, 12, 11469, 4272, 7, 681, 1184, 46, 13395, 5493, 41787, 71, 4, 476, 195, 3, 17905, 26, 943, 15, 365, 1164, 3428, 46, 15, 1863, 1632, 7087, 42, 18573, 141, 226, 2, 441, 63, 3, 0]","[59514, 344, 1069, 1697, 16, 8333, 153, 402, 29033, 3332, 21342, 402, 29033, 416, 27, 25715, 652, 8333, 17089, 31, 34, 4074, 1581, 3, 19272, 3665, 19, 542, 153, 402, 29033, 3332, 21342, 402, 29033, 416, 11, 12500, 8, 2153, 17385, 17, 14664, 37, 301, 39224, 22467, 63, 9918, 3878, 39224, 22467, 226, 9918, 2, 311, 301, 39224, 110, 9918, 43, 8874, 72, 8, 1032, 6526, 3, 89, 6, 82, 3747, 27, 25944, 5, 1857, 2218, 31, 19, 4074, 1581, 2, 402, 357, 1312, 50, 27, 5, 4172, 27022, 2, 11, 27, 25715, 13, 8333, 59, 1256, 1184, 23, 18532, 19, 4023, 51, 6559, 23, 223, 398, 3, 134, 2613, 738, 265, 40, 722, 68, 6, 93, 4074, 5, 384, 43, 1397, 40, 34, 266, 21, 22467, 0]"
"[59514, 23635, 0]","[59514, 32261, 0]"
"[59514, 35, 1437, 301, 5513, 301, 331, 664, 73, 4947, 3, 443, 67, 32, 21945, 2, 3647, 4, 1437, 8414, 9, 3, 0]","[59514, 60, 2428, 301, 5513, 301, 331, 81, 6, 8124, 53, 3, 350, 823, 43, 42409, 2, 42648, 16, 8414, 9, 22, 2428, 3, 0]"
"[59514, 89, 75, 13259, 50, 84, 19335, 0]","[59514, 89, 7101, 376, 50, 84, 28155, 1570, 14134, 0]"
"[59514, 4012, 37, 583, 583, 3390, 3, 631, 247, 10128, 3, 5378, 74, 2695, 54, 15392, 4586, 9077, 9077, 9077, 9077, 39224, 1802, 9918, 226, 75, 364, 561, 4586, 561, 3878, 2609, 122, 2846, 24196, 1044, 101, 2846, 27744, 10378, 894, 4586, 7075, 550, 4794, 15112, 4586, 7075, 550, 4794, 0]","[59514, 4012, 37, 583, 583, 3390, 3, 631, 5253, 352, 3, 3272, 74, 2695, 54, 15392, 4586, 9077, 9077, 9077, 9077, 39224, 1802, 9918, 226, 75, 364, 561, 4586, 561, 3878, 2609, 122, 2846, 550, 51, 51, 2148, 2846, 27744, 10378, 894, 4586, 7075, 550, 4794, 247, 51, 4586, 7075, 550, 4794, 657, 6587, 0]"
"[59514, 375, 24456, 25456, 4193, 0]","[59514, 4193, 5, 19941, 140, 7102, 8941, 774, 8291, 37, 14, 1244, 7259, 0]"
"[59514, 35, 1008, 14395, 86, 1374, 324, 4, 1156, 7081, 23725, 3, 0]","[59514, 60, 23596, 1008, 34867, 63, 17, 8, 9630, 20, 6, 9407, 3204, 3, 0]"
"[59514, 3138, 55, 2210, 55, 2356, 12, 6523, 4, 3006, 6268, 58, 3878, 548, 17579, 0]","[59514, 24730, 41, 682, 1836, 7324, 19, 7061, 75, 153, 402, 29033, 301, 548, 402, 29033, 416, 402, 29033, 54, 0]"
"[59514, 430, 67, 3006, 5423, 12, 45, 0]","[59514, 335, 29, 66, 2488, 2902, 17, 100, 0]"
"[59514, 160, 1437, 32, 73, 2888, 12, 45, 1980, 19524, 514, 2, 10, 98, 494, 2118, 115, 45, 545, 64, 4, 402, 2635, 511, 10301, 50, 402, 17138, 561, 50, 3, 0]","[59514, 335, 2428, 81, 6, 63, 53, 90, 5835, 31, 19, 152, 20, 6, 501, 1701, 32869, 514, 2, 11, 363, 16, 2118, 388, 100, 36231, 9, 540, 19, 402, 359, 20027, 50, 5, 402, 2635, 511, 10301, 50, 3, 0]"
"[59514, 28944, 0]","[59514, 24251, 0]"
"[59514, 13336, 8862, 0]","[59514, 31419, 10288, 0]"
"[59514, 8257, 6184, 44224, 0]","[59514, 46576, 10075, 0]"
"[59514, 37554, 33228, 9, 0]","[59514, 12556, 108, 3498, 20, 6, 2603, 0]"
"[59514, 4484, 36290, 26, 5867, 108, 14849, 0]","[59514, 22551, 34, 10929, 19953, 27, 16, 29201, 5, 6126, 1502, 2807, 0]"
"[59514, 39406, 908, 542, 0]","[59514, 4193, 5, 843, 26132, 909, 8106, 352, 7, 4, 5470, 2, 18, 53, 75, 492, 8409, 0]"
"[59514, 301, 548, 301, 331, 37, 301, 602, 301, 1002, 0]","[59514, 301, 548, 301, 331, 402, 38492, 301, 602, 301, 1002, 0]"
"[59514, 18, 13070, 0]","[59514, 23, 14112, 0]"
"[59514, 97, 26542, 7829, 402, 11634, 37, 0]","[59514, 402, 7412, 22727, 5, 6975, 9, 18682, 9, 402, 38492, 0]"
"[59514, 109, 0]","[59514, 109, 0]"
"[59514, 21300, 4, 44656, 12, 4, 703, 7, 4, 9824, 0]","[59514, 3332, 8103, 139, 19, 42296, 626, 6, 358, 8, 611, 22, 13753, 0]"
"[59514, 18961, 15, 4002, 226, 15021, 4002, 226, 2383, 12133, 1437, 0]","[59514, 9228, 2882, 108, 34, 2428, 5, 46108, 188, 5244, 532, 51, 1430, 0]"
"[59514, 3339, 542, 0]","[59514, 4193, 5, 604, 0]"
"[59514, 1109, 48178, 0]","[59514, 11050, 8338, 894, 4574, 0]"
"[59514, 5892, 2158, 55, 1298, 639, 12, 15246, 52, 12469, 3, 237, 98, 340, 2, 13184, 9745, 51, 32, 98, 200, 4, 349, 45577, 3, 405, 55, 115, 197, 424, 33, 1097, 15, 1129, 1317, 3, 0]","[59514, 469, 495, 1153, 29, 88, 12333, 8508, 21854, 43, 13, 11408, 3, 326, 9631, 182, 29, 14, 6, 7784, 5, 18563, 6069, 23890, 13, 7004, 4825, 3638, 3, 419, 88, 1069, 183, 7559, 66, 29, 88, 3586, 23, 4068, 38, 1107, 5, 6055, 3, 0]"
"[59514, 19610, 21, 673, 9218, 3621, 19529, 45946, 0]","[59514, 385, 40467, 5, 8, 5151, 23840, 6077, 72, 19610, 0]"
"[59514, 89, 75, 13259, 50, 385, 8961, 596, 0]","[59514, 89, 7101, 376, 50, 385, 20998, 4916, 0]"
"[59514, 13224, 12, 1903, 16084, 57, 20571, 18, 17818, 389, 0]","[59514, 13774, 0]"
"[59514, 47591, 16891, 402, 518, 37, 0]","[59514, 17989, 5, 16891, 40, 5891, 402, 38492, 0]"
"[59514, 375, 673, 243, 4, 1410, 37, 0]","[59514, 29636, 15291, 590, 8, 863, 402, 38492, 0]"
"[59514, 34105, 4004, 115, 45, 7918, 18, 15, 4118, 6, 9, 1174, 15675, 199, 4, 9528, 74, 3, 2635, 511, 74, 1787, 74, 21609, 74, 2635, 5539, 74, 1990, 74, 35436, 50, 2092, 309, 75, 50, 583, 1632, 46892, 133, 2, 346, 35436, 50, 2092, 309, 75, 50, 1828, 10388, 26, 39911, 2, 37875, 57, 49, 15021, 3, 0]","[59514, 83, 4027, 5, 6516, 388, 100, 18101, 31, 19, 3254, 563, 20, 6, 93, 12649, 294, 19, 266, 21, 47164, 9528, 74, 3, 2635, 511, 74, 1787, 74, 4976, 9, 74, 29791, 352, 74, 3679, 51, 74, 14, 75, 50, 2092, 309, 75, 50, 583, 2, 311, 14, 75, 50, 2092, 309, 75, 50, 9390, 345, 11265, 5453, 2721, 446, 2, 49, 18465, 1835, 59, 887, 623, 3, 0]"
"[59514, 3002, 93, 7512, 166, 3022, 0]","[59514, 461, 7123, 31, 3172, 0]"
"[59514, 402, 1717, 0]","[59514, 402, 2935, 0]"
"[59514, 304, 331, 0]","[59514, 304, 331, 0]"
"[59514, 2635, 1455, 12258, 24179, 4, 4449, 2738, 402, 2635, 1455, 50, 1226, 3, 0]","[59514, 2635, 1455, 12258, 40795, 8, 1596, 1226, 1579, 23, 1131, 5, 402, 2635, 1455, 50, 3, 0]"
"[59514, 3138, 55, 2210, 55, 639, 12, 1618, 67, 9934, 54, 0]","[59514, 24730, 41, 682, 1836, 16851, 120, 16516, 402, 29033, 54, 8941, 24156, 352, 37, 4527, 7529, 3022, 0]"
"[59514, 1159, 1459, 37, 0]","[59514, 1060, 5032, 402, 38492, 0]"
"[59514, 43729, 41, 258, 4603, 0]","[59514, 89, 15725, 41, 258, 4603, 142, 3954, 222, 489, 0]"
"[59514, 7260, 82, 7551, 10557, 376, 226, 28, 0]","[59514, 33206, 366, 15290, 10557, 14, 226, 28, 0]"
"[59514, 5370, 5487, 30, 96, 3280, 18, 4, 16359, 1317, 10, 3826, 19335, 64, 4, 1532, 2805, 3, 0]","[59514, 9538, 72, 19, 9376, 297, 36, 146, 863, 31, 8, 1107, 13, 34803, 9, 11, 18036, 19125, 31, 19, 2805, 41242, 3, 0]"
"[59514, 2190, 3689, 10604, 37, 0]","[59514, 10604, 20, 6, 18117, 13, 2868, 402, 38492, 0]"
"[59514, 1286, 3343, 122, 4096, 25523, 407, 0]","[59514, 795, 5, 6911, 31, 1286, 3343, 122, 4096, 0]"
"[59514, 1648, 22236, 101, 402, 18335, 13169, 50, 0]","[59514, 1648, 16036, 139, 402, 49, 30764, 6698, 50, 0]"
"[59514, 17984, 42, 3135, 13572, 7823, 0]","[59514, 14266, 6880, 72, 16, 27838, 9, 22338, 0]"
"[59514, 15435, 7259, 441, 24, 550, 13008, 21, 381, 11621, 28, 0]","[59514, 24982, 17, 6676, 441, 24, 10710, 709, 19, 2508, 28, 0]"
"[59514, 19335, 5918, 21490, 0]","[59514, 19125, 19, 10929, 5, 4553, 11739, 720, 5, 483, 8153, 49, 9933, 3442, 108, 18, 359, 20027, 0]"
"[59514, 5778, 15, 2488, 32, 18, 245, 55, 115, 317, 7237, 61, 46, 6383, 4, 22635, 314, 61, 2, 5772, 761, 4, 402, 87, 10503, 50, 10, 23522, 30391, 3, 13892, 4, 22635, 9319, 288, 4, 2488, 32, 18, 96, 191, 668, 3, 0]","[59514, 469, 447, 34, 2488, 10130, 2, 88, 1069, 19, 317, 7237, 1432, 23, 668, 8589, 8, 15527, 39, 21, 2272, 2, 1692, 23, 23, 9715, 20037, 19, 402, 188, 17166, 50, 11, 23, 8, 45501, 3, 660, 376, 14668, 265, 19, 9376, 5, 8, 15527, 1150, 19, 2488, 43, 17, 8, 784, 668, 3, 0]"
"[59514, 4845, 4798, 13847, 24, 8467, 529, 50, 246, 28, 0]","[59514, 233, 10128, 75, 5, 767, 20, 6, 1549, 24, 8467, 529, 50, 810, 28, 0]"
"[59514, 11769, 4, 1038, 14460, 111, 12, 62, 133, 12449, 133, 0]","[59514, 30936, 139, 1701, 19, 201, 31, 8, 8856, 17, 402, 28495, 9, 0]"
"[59514, 11123, 43802, 36657, 0]","[59514, 11238, 34, 936, 5, 17631, 0]"
"[59514, 47286, 40217, 74, 28960, 0]","[59514, 236, 74, 135, 10413, 402, 38492, 0]"
"[59514, 135, 1629, 0]","[59514, 135, 1629, 0]"
"[59514, 15544, 38007, 11016, 9, 0]","[59514, 12287, 9, 5, 8, 7552, 5, 1710, 0]"
"[59514, 3889, 1360, 461, 2731, 11763, 0]","[59514, 3889, 1360, 461, 20856, 162, 0]"
"[59514, 3688, 124, 235, 16074, 52, 5543, 0]","[59514, 1277, 17598, 174, 16, 16074, 70, 15670, 3, 0]"
"[59514, 9088, 8713, 2190, 0]","[59514, 17457, 8, 647, 5, 1389, 0]"
"[59514, 1989, 5310, 907, 5, 27478, 15237, 108, 20142, 26, 18991, 323, 278, 3878, 24428, 0]","[59514, 3800, 5, 1512, 34, 5893, 5, 1205, 27478, 15237, 738, 27, 8, 156, 635, 323, 278, 3878, 24428, 0]"
"[59514, 26498, 6530, 20468, 9, 18, 4, 13604, 4042, 54, 0]","[59514, 1948, 3755, 12559, 16, 589, 8594, 13405, 9, 20, 6, 30027, 9, 31, 8, 2407, 22, 8086, 402, 29033, 54, 0]"
"[59514, 32872, 365, 7, 10163, 9, 18, 4, 17153, 3, 0]","[59514, 6776, 772, 19, 384, 5, 12137, 31, 8, 6138, 3, 0]"
"[59514, 16191, 14156, 9, 4410, 50, 16191, 14156, 9, 4410, 9, 50, 15753, 63, 0]","[59514, 16552, 14156, 9, 4410, 50, 16552, 14156, 9, 4410, 9, 50, 15753, 63, 63, 16035, 313, 18, 34, 7722, 24, 158, 253, 28, 0]"
"[59514, 19813, 7662, 9, 3492, 28524, 0]","[59514, 34259, 5, 372, 27, 16, 9762, 21332, 0]"
"[59514, 18241, 0]","[59514, 8257, 122, 1072, 142, 3317, 2187, 0]"
"[59514, 6211, 364, 12888, 6596, 0]","[59514, 11329, 2783, 0]"
"[59514, 1647, 13632, 0]","[59514, 6178, 0]"
"[59514, 3818, 20083, 13216, 0]","[59514, 15349, 9, 3818, 20083, 0]"
"[59514, 708, 4591, 5330, 0]","[59514, 708, 4591, 5330, 11659, 2073, 5914, 3, 4486, 122, 0]"
"[59514, 13833, 13343, 352, 50, 13833, 4456, 14503, 50, 2635, 948, 0]","[59514, 13833, 13343, 352, 50, 13833, 13343, 859, 50, 2635, 948, 63, 16035, 313, 18, 34, 7722, 24, 158, 253, 28, 0]"
"[59514, 11557, 12, 301, 548, 24, 3878, 4757, 0]","[59514, 24455, 709, 34, 301, 548, 24, 3878, 4757, 0]"
"[59514, 40030, 559, 20278, 401, 2939, 50, 2380, 50, 4056, 50, 728, 28, 11097, 846, 2019, 3316, 0]","[59514, 452, 28511, 20278, 401, 2939, 50, 2380, 50, 4056, 50, 728, 28, 19730, 144, 35187, 3316, 0]"
"[59514, 402, 29215, 110, 0]","[59514, 43440, 110, 0]"
"[59514, 35, 402, 48807, 162, 50, 28402, 0]","[59514, 60, 10288, 5, 402, 383, 11904, 162, 50, 0]"
"[59514, 402, 3107, 488, 0]","[59514, 26087, 709, 0]"
"[59514, 89, 75, 13259, 50, 43703, 50, 135, 7821, 110, 0]","[59514, 89, 7101, 376, 50, 18579, 50, 135, 32888, 31398, 178, 110, 0]"
"[59514, 11016, 281, 37, 0]","[59514, 12287, 402, 29033, 281, 402, 38492, 0]"
"[59514, 24828, 3954, 98, 23526, 487, 12185, 0]","[59514, 156, 597, 17, 10858, 363, 16, 16402, 470, 8, 12495, 0]"
"[59514, 402, 5118, 0]","[59514, 8140, 0]"
"[59514, 6697, 0]","[59514, 40088, 1802, 2296, 122, 135, 12703, 2148, 49, 18465, 1835, 0]"
"[59514, 9513, 7443, 24502, 9, 0]","[59514, 3192, 34571, 5, 20, 19416, 9, 0]"
"[59514, 402, 2635, 2787, 13940, 1218, 50, 32704, 22780, 0]","[59514, 1915, 5, 402, 2635, 2787, 13940, 1218, 50, 0]"
"[59514, 2126, 751, 6355, 468, 817, 142, 2262, 13490, 0]","[59514, 2126, 751, 532, 5326, 817, 142, 2262, 13490, 0]"
"[59514, 185, 194, 0]","[59514, 206, 16169, 0]"
"[59514, 3688, 993, 67, 4268, 6218, 32, 1068, 517, 623, 0]","[59514, 30556, 174, 66, 4268, 6218, 51, 43, 21780, 0]"
"[59514, 1427, 9568, 0]","[59514, 1427, 9568, 751, 22295, 1689, 5939, 12942, 10784, 383, 10661, 81, 6587, 0]"
"[59514, 11769, 9, 15, 191, 269, 0]","[59514, 41369, 38, 784, 269, 0]"
"[59514, 28336, 12, 827, 21, 14969, 0]","[59514, 5971, 6161, 108, 23, 2092, 2804, 10856, 0]"
"[59514, 19335, 514, 4577, 0]","[59514, 21708, 32869, 514, 1802, 1078, 37, 18, 13498, 14641, 2416, 0]"
"[59514, 28944, 12, 4, 703, 7, 4, 3482, 0]","[59514, 38115, 108, 8, 9241, 626, 6, 358, 8, 611, 22, 3404, 0]"
"[59514, 89, 75, 13259, 50, 87, 40613, 1717, 1717, 20482, 9706, 0]","[59514, 89, 7101, 376, 50, 87, 43175, 2935, 110, 2935, 34, 17345, 0]"
"[59514, 16143, 0]","[59514, 402, 16694, 0]"
"[59514, 7892, 15223, 0]","[59514, 258, 657, 2748, 0]"
"[59514, 35, 29356, 1255, 32, 453, 18, 9531, 3, 0]","[59514, 80, 6584, 156, 19092, 43, 1119, 12619, 51, 3, 0]"
"[59514, 25950, 97, 0]","[59514, 25950, 5312, 1802, 1078, 0]"
"[59514, 488, 10080, 61, 2, 55, 1298, 79, 12, 6523, 212, 34137, 21286, 4099, 75, 10, 74, 57, 19524, 583, 1025, 74, 14, 111, 3, 239, 3, 1068, 483, 239, 61, 8437, 205, 4, 4033, 1226, 293, 3, 0]","[59514, 315, 14027, 823, 2, 92, 95, 168, 29, 88, 27418, 17, 3259, 18366, 454, 1226, 5, 14, 5244, 4099, 75, 72, 915, 402, 15, 3284, 7494, 50, 164, 23, 2956, 2, 11, 74, 59, 17, 3031, 583, 1025, 74, 14, 111, 3, 62, 247, 3, 12050, 27, 68, 6, 107, 4667, 8, 1343, 1226, 23, 3445, 3, 0]"
"[59514, 9673, 4, 1017, 10014, 3, 35, 1822, 6, 9, 1863, 10, 357, 3252, 27865, 86, 45, 4971, 26, 4, 1017, 10014, 0]","[59514, 25720, 8, 9649, 2790, 3, 60, 1470, 11, 14, 6, 5316, 5, 14, 6, 12039, 814, 7540, 9, 27, 8, 9649, 2790, 0]"
"[59514, 7730, 32, 15, 542, 7, 2824, 3, 35, 629, 52, 18, 15, 1437, 2454, 1381, 49, 15021, 7492, 2, 10, 115, 45, 2103, 30, 4, 6467, 1410, 42, 4, 4694, 1038, 3, 0]","[59514, 7730, 43, 34, 542, 5, 2824, 3, 83, 629, 70, 31, 34, 2454, 5, 4027, 4359, 887, 623, 7492, 2, 11, 388, 100, 14, 685, 23, 863, 5, 3745, 72, 19, 201, 4694, 3, 0]"
"[59514, 9086, 89, 15574, 33483, 2187, 0]","[59514, 37803, 16, 1369, 5, 7682, 22, 33568, 0]"
"[59514, 402, 258, 8005, 101, 97, 7107, 0]","[59514, 402, 10263, 2073, 8479, 0]"
"[59514, 402, 1717, 6809, 0]","[59514, 402, 2935, 38, 2758, 110, 0]"
"[59514, 402, 46607, 50, 402, 18160, 685, 738, 50, 402, 22759, 3547, 50, 402, 2695, 50, 402, 760, 108, 21, 124, 22260, 50, 402, 26246, 50, 402, 26457, 50, 402, 8372, 21, 14514, 1504, 50, 402, 46858, 139, 50, 402, 40819, 27973, 2398, 21, 15185, 1078, 9, 50, 0]","[59514, 402, 49, 8881, 6268, 9, 50, 402, 20, 35106, 6392, 50, 402, 351, 11580, 50, 402, 2695, 50, 402, 760, 108, 21, 51, 11883, 259, 50, 402, 14, 3103, 1455, 50, 402, 10526, 313, 50, 402, 18700, 7687, 21, 14514, 1504, 50, 402, 8591, 14846, 14464, 50, 402, 2635, 7476, 34866, 21, 15185, 9028, 50, 0]"
"[59514, 8035, 11157, 139, 0]","[59514, 25414, 5, 8, 269, 0]"
"[59514, 16184, 7220, 0]","[59514, 12153, 13, 9224, 0]"
"[59514, 20218, 57, 40926, 34209, 9, 0]","[59514, 33769, 894, 59, 57, 4666, 3148, 63, 4662, 26, 51, 7630, 0]"
"[59514, 23819, 39681, 10935, 42, 10223, 0]","[59514, 359, 10535, 107, 38451, 5, 11778, 3148, 63, 4662, 26, 51, 7630, 0]"
"[59514, 5372, 6252, 75, 635, 124, 331, 0]","[59514, 5853, 10619, 1448, 274, 144, 14955, 0]"
"[59514, 20533, 247, 263, 133, 0]","[59514, 3542, 14807, 133, 9807, 34515, 1244, 500, 3, 4486, 122, 0]"
"[59514, 89, 75, 13259, 50, 996, 3689, 0]","[59514, 89, 7101, 376, 50, 996, 29863, 8140, 19, 1459, 1249, 22, 478, 0]"
"[59514, 17247, 101, 31265, 9, 110, 0]","[59514, 5865, 13, 31265, 9, 110, 0]"
"[59514, 35, 15090, 6240, 32, 403, 12, 6871, 191, 4036, 50, 61, 115, 45, 25860, 2318, 8136, 596, 8136, 110, 2805, 57, 64, 4, 596, 8136, 16494, 30, 4, 643, 6240, 3, 0]","[59514, 80, 7552, 20, 6, 11300, 6727, 17, 19172, 5, 950, 4036, 3, 344, 1069, 14, 6, 17514, 2318, 19, 2805, 8136, 4916, 2025, 110, 59, 540, 14, 6, 29180, 4916, 2025, 5589, 36, 8, 7552, 3880, 3, 0]"
"[59514, 11697, 40573, 26260, 111, 4538, 2, 13252, 2905, 0]","[59514, 11697, 1883, 11697, 357, 6966, 2, 5497, 6417, 0]"
"[59514, 17247, 488, 6303, 0]","[59514, 37876, 17, 34, 4005, 0]"
"[59514, 188, 21, 9163, 9478, 111, 0]","[59514, 25616, 21, 334, 2061, 21715, 738, 0]"
"[59514, 14641, 4353, 5114, 22509, 0]","[59514, 60, 15542, 21034, 22, 17912, 5, 2884, 0]"
"[59514, 19021, 1744, 4, 1317, 7, 11365, 1562, 3, 0]","[59514, 36263, 51, 8, 1107, 13, 1319, 23, 23, 16450, 3, 8941, 1078, 37, 18, 13498, 4976, 244, 98, 169, 1588, 2252, 0]"
"[59514, 18989, 3581, 0]","[59514, 31967, 5, 4917, 0]"
"[59514, 14370, 133, 0]","[59514, 14370, 133, 0]"
"[59514, 17565, 1163, 21, 2073, 21, 657, 75, 2463, 0]","[59514, 34061, 21, 2073, 21, 657, 25770, 17585, 7775, 186, 817, 511, 4600, 3638, 3, 4486, 122, 0]"
"[59514, 31902, 110, 0]","[59514, 28950, 110, 0]"
"[59514, 2361, 75, 11466, 63, 11379, 0]","[59514, 2361, 12559, 11466, 63, 11379, 1802, 24156, 352, 37, 49, 10624, 643, 95, 13217, 16404, 647, 81, 6587, 0]"
"[59514, 188, 381, 21, 635, 0]","[59514, 188, 381, 21, 635, 0]"
"[59514, 1620, 2190, 9, 0]","[59514, 104, 1969, 754, 38, 1107, 5, 1370, 16577, 153, 402, 29033, 301, 548, 402, 29033, 1958, 4366, 4094, 34, 689, 8821, 3, 0]"
"[59514, 160, 943, 2460, 256, 7, 717, 11056, 48, 276, 48, 15, 5073, 3355, 24, 1637, 55, 197, 73, 340, 270, 33, 32, 2, 1807, 5028, 12, 4, 921, 2824, 3425, 1557, 102, 0]","[59514, 2916, 722, 4667, 16, 11781, 7631, 207, 68, 6, 112, 3229, 5, 12137, 24, 3432, 88, 76, 5111, 53, 5, 1376, 92, 62, 6, 1848, 2, 292, 590, 41, 682, 17, 8, 2824, 1125, 17, 66, 1042, 17902, 777, 21, 3188, 102, 0]"
"[59514, 40926, 15759, 0]","[59514, 169, 8234, 3148, 63, 4662, 26, 51, 7630, 0]"
"[59514, 1111, 55, 1769, 205, 402, 2635, 1167, 63, 2710, 50, 2, 61, 86, 6860, 23465, 2241, 18, 117, 5952, 3, 488, 649, 4, 2805, 2, 349, 5487, 30, 4, 23465, 124, 16494, 3, 160, 86, 841, 15, 1317, 7, 2118, 85, 52, 2675, 18, 147, 6042, 18, 4, 1156, 5852, 3, 0]","[59514, 2736, 88, 21395, 590, 402, 2635, 1167, 63, 2710, 50, 2, 92, 95, 245, 756, 5, 316, 21, 2197, 31, 19, 2438, 5, 3313, 3, 315, 7674, 39, 2805, 2, 10170, 72, 19, 9376, 297, 36, 14, 6, 29180, 22, 2438, 5, 3313, 3, 6025, 88, 17354, 38, 1107, 20, 6, 28349, 44, 70, 20888, 65, 23, 4259, 31, 19, 5108, 2689, 3, 0]"
"[59514, 402, 14582, 0]","[59514, 16572, 51, 17, 10968, 0]"
"[59514, 160, 115, 6579, 288, 55, 552, 15, 31905, 1370, 24, 139, 16363, 2, 5, 226, 28, 7, 402, 1210, 1597, 50, 3, 138, 10256, 568, 402, 1210, 1597, 50, 69, 21502, 606, 15, 3148, 298, 3, 443, 61, 664, 81, 6, 75, 216, 2, 591, 55, 280, 6032, 15, 1249, 1459, 1370, 24, 2636, 943, 2, 64, 1210, 1597, 50, 25, 9, 7356, 28, 0]","[59514, 1714, 168, 7079, 174, 88, 12500, 38, 1370, 29927, 24, 139, 529, 122, 2, 5, 226, 28, 5, 402, 1210, 1597, 50, 3, 6025, 43, 2937, 39, 148, 29, 402, 1210, 1597, 50, 15, 90, 37309, 294, 8, 466, 5, 15, 3148, 3, 350, 463, 76, 7873, 53, 2, 849, 88, 3287, 8436, 38, 1370, 22, 1459, 1249, 24, 1356, 722, 17, 929, 22, 414, 5032, 5, 402, 1210, 1597, 50, 28, 0]"
"[59514, 160, 1822, 24287, 55, 713, 4, 1255, 10642, 7, 402, 383, 19174, 50, 3, 0]","[59514, 2916, 4005, 88, 1328, 5, 3031, 8, 6442, 13, 27838, 9, 5, 402, 383, 19174, 50, 3, 0]"
"[59514, 249, 38746, 9, 1240, 3, 0]","[59514, 5687, 10849, 3912, 3, 0]"
"[59514, 488, 4975, 15, 27271, 5139, 16517, 35371, 11822, 259, 57, 16517, 11050, 1817, 11822, 259, 3, 0]","[59514, 315, 37168, 34, 34373, 2, 20899, 20289, 45289, 1321, 59, 20289, 45289, 4268, 17504, 3, 0]"
"[59514, 25097, 75, 64, 18160, 37, 0]","[59514, 27613, 5926, 540, 19, 10413, 402, 38492, 0]"
"[59514, 526, 12001, 9, 0]","[59514, 526, 12001, 9, 1802, 24156, 352, 0]"
"[59514, 47, 1352, 26, 2993, 42, 7616, 21219, 0]","[59514, 47, 222, 19890, 51, 27, 16, 3397, 888, 13, 19414, 5, 7157, 0]"
"[59514, 27631, 110, 0]","[59514, 36046, 23, 320, 110, 0]"
"[59514, 29450, 0]","[59514, 12433, 0]"
"[59514, 31268, 0]","[59514, 43084, 166, 864, 313, 7, 1437, 9, 67, 49, 8727, 108, 13700, 9, 15398, 14474, 111, 18, 687, 0]"
"[59514, 89, 75, 13259, 50, 258, 19335, 30705, 110, 0]","[59514, 89, 7101, 376, 50, 258, 28155, 32314, 110, 0]"
"[59514, 1717, 11489, 37, 0]","[59514, 2935, 34, 10176, 402, 38492, 0]"
"[59514, 14022, 7821, 0]","[59514, 31398, 19, 2428, 0]"
"[59514, 25820, 685, 109, 2064, 0]","[59514, 11765, 186, 109, 2064, 0]"
"[59514, 13244, 8130, 10, 10729, 5201, 0]","[59514, 25463, 24817, 11, 1389, 20070, 0]"
"[59514, 25950, 0]","[59514, 25950, 1802, 1078, 0]"
"[59514, 7821, 46530, 24132, 0]","[59514, 28484, 5, 14, 6, 35025, 5, 2428, 0]"
"[59514, 18, 75, 0]","[59514, 23, 75, 0]"
"[59514, 16945, 8365, 26088, 0]","[59514, 34023, 22, 12093, 5, 10686, 0]"
"[59514, 16542, 4611, 0]","[59514, 13452, 20, 6, 8724, 0]"
"[59514, 20599, 14455, 323, 1244, 0]","[59514, 43440, 8, 1107, 5, 21223, 9, 0]"
"[59514, 12068, 32653, 13169, 9824, 0]","[59514, 38520, 33384, 0]"
"[59514, 3818, 18, 5667, 0]","[59514, 16827, 31, 19, 6497, 0]"
"[59514, 13194, 10451, 0]","[59514, 13194, 10451, 166, 1026, 18, 6965, 1611, 0]"
"[59514, 9673, 17920, 0]","[59514, 19272, 34, 19711, 0]"
"[59514, 23796, 1680, 15, 249, 3, 1164, 18, 5470, 903, 0]","[59514, 16328, 14268, 34, 4074, 385, 976, 31, 19, 4735, 20, 6, 6798, 0]"
"[59514, 1123, 73, 3583, 11002, 15872, 12, 35694, 4036, 0]","[59514, 1286, 53, 7978, 5, 3903, 20, 6, 4433, 17, 13, 4036, 140, 20177, 9, 0]"
"[59514, 19673, 10, 3466, 108, 0]","[59514, 21566, 11, 18296, 17974, 0]"
"[59514, 9893, 0]","[59514, 12218, 0]"
